지점,일시,풍향(deg),풍속(KT),순간풍속(KT),시정(m),일기현상,전운량(1/8),1층 운량(1/8),2층 운량(1/8),3층 운량(1/8),4층 운량(1/8),1층 운형,2층 운형,3층 운형,4층 운형,1층 운고(FT),2층 운고(FT),3층 운고(FT),4층 운고(FT),기온(°C),이슬점온도(°C),해면기압(hPa),현지기압(hPa),강수량(mm)
182,2019-03-11 04:00,190,4,,10000,,0,,,,,,,,,,,,,7.1,2.6,1012.9,1009.6,
182,2019-03-11 05:00,220,6,,10000,,0,,,,,,,,,,,,,4.6,1.3,1013.1,1009.8,
182,2019-03-11 06:00,220,7,,10000,,0,,,,,,,,,,,,,4.6,1.1,1013.5,1010.2,
182,2019-03-11 07:00,210,7,,10000,,2,2.0,,,,0.0,,,,18000.0,,,,4.4,0.9,1013.6,1010.3,
182,2019-03-11 08:00,210,7,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,6.7,2.1,1013.7,1010.4,
182,2019-03-11 09:00,230,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,9.6,3.7,1013.9,1010.6,
182,2019-03-11 10:00,270,5,,10000,,4,4.0,,,,0.0,,,,20000.0,,,,10.4,4.2,1013.9,1010.7,
182,2019-03-11 11:00,300,7,,10000,,4,4.0,,,,0.0,,,,18000.0,,,,10.9,5.8,1013.5,1010.3,
182,2019-03-11 12:00,290,7,,10000,,5,5.0,,,,0.0,,,,18000.0,,,,11.3,5.5,1012.8,1009.6,
182,2019-03-11 13:00,280,9,,10000,,5,5.0,,,,0.0,,,,18000.0,,,,11.9,5.9,1012.3,1009.1,
182,2019-03-11 14:00,280,12,,10000,,5,3.0,5.0,,,6.0,3.0,,,3000.0,15000.0,,,12.2,6.9,1012.0,1008.8,
182,2019-03-11 15:00,270,10,,10000,21.0,6,4.0,6.0,,,6.0,3.0,,,3000.0,12000.0,,,12.6,6.3,1010.8,1007.6,0.5
182,2019-03-11 16:00,260,11,,8000,10.0,6,4.0,6.0,,,6.0,3.0,,,3000.0,12000.0,,,12.2,6.8,1010.1,1006.9,
182,2019-03-11 17:00,260,15,,6000,10.0,7,4.0,7.0,,,6.0,3.0,,,3000.0,12000.0,,,11.7,6.6,1009.8,1006.6,
182,2019-03-11 18:00,250,15,,4000,61.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,10.8,7.3,1009.5,1006.3,0.0
182,2019-03-11 19:00,280,18,31.0,2500,10.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,10.8,7.0,1010.2,1007.0,0.5
182,2019-03-11 20:00,300,16,,2500,10.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,9.8,6.5,1011.4,1008.2,
182,2019-03-11 21:00,300,15,,3500,10.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,9.3,5.4,1012.5,1009.2,
182,2019-03-11 22:00,290,13,,4000,10.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,9.0,4.4,1013.2,1009.9,
182,2019-03-11 23:00,300,15,,4000,10.0,8,5.0,8.0,,,6.0,4.0,,,2500.0,10000.0,,,9.1,5.1,1013.5,1010.2,
182,2019-03-12 00:00,300,14,,6000,10.0,7,7.0,,,,6.0,,,,2500.0,,,,8.3,3.9,1014.1,1010.8,
182,2019-03-12 01:00,310,13,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,8.2,2.7,1014.6,1011.3,
182,2019-03-12 02:00,310,10,,10000,,7,7.0,,,,6.0,,,,2500.0,,,,7.8,2.8,1014.9,1011.6,
182,2019-03-12 03:00,310,8,,8000,10.0,7,7.0,,,,6.0,,,,2500.0,,,,7.9,3.2,1014.5,1011.2,
182,2019-03-12 04:00,290,6,,7000,10.0,7,7.0,,,,6.0,,,,2500.0,,,,7.8,3.3,1014.1,1010.8,
182,2019-03-12 05:00,200,8,,6000,10.0,2,2.0,,,,6.0,,,,2000.0,,,,6.0,2.9,1013.5,1010.2,
182,2019-03-12 06:00,230,7,,6000,10.0,2,2.0,,,,6.0,,,,2000.0,,,,4.8,1.6,1013.7,1010.4,
182,2019-03-12 07:00,250,5,,9000,10.0,2,2.0,,,,6.0,,,,2000.0,,,,4.0,-1.3,1013.9,1010.6,
182,2019-03-12 08:00,240,7,,9000,10.0,2,2.0,,,,0.0,,,,18000.0,,,,7.4,1.1,1014.3,1011.0,
182,2019-03-12 09:00,250,11,,5000,5.0,2,2.0,,,,0.0,,,,18000.0,,,,10.1,3.1,1014.5,1011.3,
182,2019-03-12 10:00,250,12,,6000,5.0,2,2.0,,,,0.0,,,,18000.0,,,,12.2,4.0,1014.4,1011.2,
182,2019-03-12 11:00,250,15,,8000,5.0,2,2.0,,,,0.0,,,,18000.0,,,,13.9,3.7,1014.2,1011.0,
182,2019-03-12 12:00,260,14,,8000,5.0,2,2.0,,,,0.0,,,,18000.0,,,,14.6,5.0,1014.1,1010.9,
182,2019-03-12 13:00,260,20,,10000,,2,2.0,,,,0.0,,,,18000.0,,,,14.2,4.2,1013.7,1010.5,
182,2019-03-12 14:00,260,19,,7000,5.0,2,2.0,,,,0.0,,,,18000.0,,,,14.3,4.9,1013.1,1009.9,
182,2019-03-12 15:00,260,20,,8000,5.0,0,,,,,,,,,,,,,14.5,3.0,1012.3,1009.1,
182,2019-03-12 16:00,260,17,,7000,5.0,0,,,,,,,,,,,,,14.5,4.5,1012.2,1009.0,
182,2019-03-12 17:00,250,17,,6000,5.0,5,1.0,3.0,5.0,,6.0,3.0,0.0,,3000.0,12000.0,18000.0,,13.9,5.2,1011.8,1008.6,
182,2019-03-12 18:00,250,13,,5000,5.0,5,1.0,3.0,5.0,,6.0,3.0,0.0,,3000.0,12000.0,18000.0,,13.0,5.4,1012.0,1008.8,
182,2019-03-12 19:00,300,19,32.0,3500,10.0,6,2.0,4.0,6.0,,7.0,6.0,3.0,,1000.0,3000.0,12000.0,,11.1,7.5,1013.7,1010.5,
182,2019-03-12 20:00,350,14,,5000,10.0,6,4.0,6.0,,,6.0,3.0,,,3000.0,12000.0,,,8.4,4.0,1016.0,1012.7,
182,2019-03-12 21:00,340,10,,10000,,6,4.0,6.0,,,6.0,3.0,,,3000.0,12000.0,,,7.8,1.4,1017.8,1014.5,
182,2019-03-12 22:00,320,13,,10000,,6,4.0,6.0,,,6.0,3.0,,,3000.0,12000.0,,,7.0,0.5,1019.5,1016.2,
182,2019-03-12 23:00,320,12,,10000,,6,4.0,6.0,,,6.0,4.0,,,3000.0,12000.0,,,6.0,-0.3,1020.7,1017.4,
182,2019-03-13 00:00,330,14,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,5.8,-2.3,1021.2,1017.9,
182,2019-03-13 01:00,320,11,22.0,10000,,2,2.0,,,,6.0,,,,3000.0,,,,5.5,-4.3,1021.8,1018.5,
182,2019-03-13 02:00,330,13,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,5.2,-4.0,1022.3,1019.0,
182,2019-03-13 03:00,320,12,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,5.0,-4.1,1022.4,1019.1,
182,2019-03-13 04:00,340,9,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,4.9,-5.7,1022.2,1018.9,
182,2019-03-13 05:00,350,6,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,5.1,-6.1,1022.0,1018.7,
182,2019-03-13 06:00,340,7,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,5.2,-5.8,1022.3,1019.0,
182,2019-03-13 07:00,230,5,,10000,,0,,,,,,,,,,,,,2.8,-5.2,1023.0,1019.6,
182,2019-03-13 08:00,250,5,,10000,,0,,,,,,,,,,,,,5.1,-4.3,1023.5,1020.2,
182,2019-03-13 09:00,310,7,,10000,,0,,,,,,,,,,,,,6.8,-6.5,1024.5,1021.2,
182,2019-03-13 10:00,280,9,,10000,,0,,,,,,,,,,,,,8.1,-3.6,1025.2,1021.9,
182,2019-03-13 11:00,290,10,,10000,,0,,,,,,,,,,,,,8.3,-4.4,1025.6,1022.3,
182,2019-03-13 12:00,280,10,,10000,,0,,,,,,,,,,,,,9.6,-2.7,1025.6,1022.3,
182,2019-03-13 13:00,290,10,,10000,,0,,,,,,,,,,,,,9.5,-3.4,1024.7,1021.4,
182,2019-03-13 14:00,290,9,,10000,,0,,,,,,,,,,,,,10.0,-3.5,1024.2,1020.9,
182,2019-03-13 15:00,310,12,,10000,,0,,,,,,,,,,,,,9.7,-3.1,1023.9,1020.6,
182,2019-03-13 16:00,300,11,,10000,,0,,,,,,,,,,,,,9.7,-2.4,1023.9,1020.6,
182,2019-03-13 17:00,300,11,,10000,,0,,,,,,,,,,,,,9.4,-1.8,1024.2,1020.9,
182,2019-03-13 18:00,290,11,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,9.1,-2.0,1024.9,1021.6,
182,2019-03-13 19:00,300,11,,10000,,3,2.0,3.0,,,6.0,0.0,,,4000.0,20000.0,,,8.9,-1.4,1025.2,1021.9,
182,2019-03-13 20:00,300,11,,10000,,3,2.0,3.0,,,6.0,0.0,,,4000.0,20000.0,,,8.8,-0.5,1025.6,1022.3,
182,2019-03-13 21:00,300,10,,10000,,4,2.0,4.0,,,6.0,0.0,,,4000.0,20000.0,,,8.7,0.4,1025.8,1022.5,
182,2019-03-13 22:00,310,11,,10000,,3,1.0,3.0,,,6.0,0.0,,,4000.0,20000.0,,,8.6,0.9,1026.3,1023.0,
182,2019-03-13 23:00,310,12,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,8.5,-0.2,1026.5,1023.2,
182,2019-03-14 00:00,310,10,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,8.4,1.1,1026.2,1022.9,
182,2019-03-14 01:00,310,8,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,8.2,0.3,1026.2,1022.9,
182,2019-03-14 02:00,300,8,,10000,,2,2.0,,,,6.0,,,,3500.0,,,,8.1,0.3,1026.5,1023.2,
182,2019-03-14 03:00,310,7,,10000,,3,1.0,3.0,,,6.0,0.0,,,3500.0,20000.0,,,7.9,0.9,1026.6,1023.3,
182,2019-03-14 04:00,220,4,,10000,,4,2.0,4.0,,,6.0,0.0,,,3500.0,20000.0,,,5.5,0.0,1026.1,1022.8,
182,2019-03-14 05:00,210,7,,10000,,4,2.0,4.0,,,6.0,0.0,,,3500.0,20000.0,,,5.7,0.6,1026.1,1022.8,
182,2019-03-14 06:00,210,9,,10000,,5,2.0,5.0,,,6.0,0.0,,,3500.0,20000.0,,,6.1,0.3,1026.1,1022.8,
182,2019-03-14 07:00,210,8,,10000,,6,2.0,6.0,,,6.0,0.0,,,3500.0,18000.0,,,5.9,-2.9,1026.2,1022.9,
182,2019-03-14 08:00,200,8,,10000,,7,2.0,7.0,,,6.0,0.0,,,3500.0,18000.0,,,7.3,-1.6,1026.5,1023.2,
182,2019-03-14 09:00,210,6,,10000,,7,7.0,,,,0.0,,,,16000.0,,,,8.5,-1.3,1026.9,1023.6,
182,2019-03-14 10:00,220,6,,10000,,7,7.0,,,,0.0,,,,17000.0,,,,9.8,-2.2,1026.9,1023.6,
182,2019-03-14 11:00,250,5,,10000,,7,7.0,,,,0.0,,,,17000.0,,,,10.3,-4.7,1026.4,1023.1,
182,2019-03-14 12:00,250,5,,10000,,7,7.0,,,,0.0,,,,18000.0,,,,11.2,-4.7,1025.8,1022.5,
182,2019-03-14 13:00,290,5,,10000,,7,7.0,,,,0.0,,,,20000.0,,,,11.2,-5.1,1025.1,1021.8,
182,2019-03-14 14:00,310,6,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,11.5,-5.8,1024.2,1020.9,
182,2019-03-14 15:00,300,6,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,11.9,-4.5,1023.6,1020.3,
182,2019-03-14 16:00,300,7,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,12.1,-3.6,1023.7,1020.4,
182,2019-03-14 17:00,280,9,,10000,,1,1.0,,,,0.0,,,,20000.0,,,,11.9,-2.4,1023.9,1020.6,
182,2019-03-14 18:00,280,8,,10000,,0,,,,,,,,,,,,,11.5,-1.9,1023.8,1020.5,
182,2019-03-14 19:00,250,8,,10000,,0,,,,,,,,,,,,,8.8,-2.2,1024.3,1021.0,
182,2019-03-14 20:00,210,9,,10000,,0,,,,,,,,,,,,,8.5,-2.3,1024.6,1021.3,
182,2019-03-14 21:00,210,8,,10000,,0,,,,,,,,,,,,,8.1,-1.9,1025.2,1021.9,
182,2019-03-14 22:00,210,9,,10000,,0,,,,,,,,,,,,,8.1,-1.9,1025.2,1021.9,
182,2019-03-14 23:00,250,8,,10000,,0,,,,,,,,,,,,,7.0,0.3,1025.4,1022.1,
182,2019-03-15 00:00,230,10,,10000,,0,,,,,,,,,,,,,7.7,2.0,1025.3,1022.0,
182,2019-03-15 01:00,240,7,,10000,,0,,,,,,,,,,,,,6.6,2.5,1024.8,1021.5,
182,2019-03-15 02:00,230,8,,10000,,0,,,,,,,,,,,,,6.8,2.6,1023.9,1020.6,
182,2019-03-15 03:00,290,2,,10000,,0,,,,,,,,,,,,,5.7,1.1,1023.1,1019.8,
182,2019-03-15 04:00,210,2,,10000,,0,,,,,,,,,,,,,5.9,1.8,1022.6,1019.3,
182,2019-03-15 05:00,260,11,,10000,,2,2.0,,,,6.0,,,,2500.0,,,,6.9,3.5,1023.5,1020.2,
182,2019-03-15 06:00,230,10,,10000,,5,3.0,5.0,,,6.0,3.0,,,2500.0,11000.0,,,7.8,4.3,1023.8,1020.5,
182,2019-03-15 07:00,210,9,,10000,21.0,7,5.0,7.0,,,6.0,3.0,,,2500.0,12000.0,,,7.8,3.5,1022.0,1018.7,0.0
182,2019-03-15 08:00,240,7,,10000,,4,2.0,4.0,,,3.0,0.0,,,8000.0,18000.0,,,9.3,3.1,1022.0,1018.7,
182,2019-03-15 09:00,250,13,,10000,,1,1.0,,,,6.0,,,,3000.0,,,,11.2,3.4,1022.5,1019.2,
182,2019-03-15 10:00,250,15,,10000,,4,4.0,,,,6.0,,,,3000.0,,,,12.0,5.7,1022.4,1019.1,
182,2019-03-15 11:00,260,16,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,13.1,6.5,1021.9,1018.7,
182,2019-03-15 12:00,270,14,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,12.7,7.2,1020.9,1017.7,
182,2019-03-15 13:00,280,13,,10000,,3,3.0,,,,6.0,,,,3000.0,,,,13.6,7.4,1020.1,1016.9,
182,2019-03-15 14:00,270,13,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,13.6,7.1,1019.2,1016.0,
182,2019-03-15 15:00,270,15,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,13.0,7.1,1018.9,1015.7,
182,2019-03-15 16:00,260,14,,10000,,0,,,,,,,,,,,,,14.2,6.6,1018.1,1014.9,
182,2019-03-15 17:00,270,17,,9000,5.0,4,4.0,,,,6.0,,,,3000.0,,,,13.0,8.6,1018.6,1015.4,
182,2019-03-15 18:00,300,16,27.0,5000,5.0,4,4.0,,,,6.0,,,,3000.0,,,,11.0,5.3,1019.8,1016.5,
182,2019-03-15 19:00,300,16,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,9.9,-0.1,1020.0,1016.7,
182,2019-03-15 20:00,310,15,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,8.6,0.0,1021.2,1017.9,
182,2019-03-15 21:00,310,14,25.0,10000,,4,4.0,,,,6.0,,,,4000.0,,,,8.2,-1.3,1022.1,1018.8,
182,2019-03-15 22:00,320,14,,10000,,4,4.0,,,,6.0,,,,4000.0,,,,7.6,-1.1,1022.6,1019.3,
182,2019-03-15 23:00,310,15,,10000,,1,1.0,,,,6.0,,,,4000.0,,,,6.8,-5.5,1022.9,1019.6,
182,2019-03-16 00:00,300,10,,10000,,1,1.0,,,,6.0,,,,4000.0,,,,6.3,-4.0,1023.1,1019.8,
182,2019-03-16 01:00,320,13,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,6.1,-3.8,1023.3,1020.0,
182,2019-03-16 02:00,320,11,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,5.9,-1.3,1023.6,1020.3,
182,2019-03-16 03:00,320,11,22.0,10000,,4,4.0,,,,6.0,,,,3000.0,,,,5.9,-1.8,1023.1,1019.8,
182,2019-03-16 04:00,310,9,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.0,-1.3,1022.8,1019.5,
182,2019-03-16 05:00,310,7,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.1,-0.6,1023.2,1019.9,
182,2019-03-16 06:00,310,8,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.0,-0.5,1023.3,1020.0,
182,2019-03-16 07:00,330,8,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.0,-0.4,1024.3,1021.0,
182,2019-03-16 08:00,320,5,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.3,0.0,1024.7,1021.4,
182,2019-03-16 09:00,320,5,,10000,,6,6.0,,,,6.0,,,,3000.0,,,,6.8,0.0,1025.6,1022.3,
182,2019-03-16 10:00,320,5,,10000,,4,4.0,,,,6.0,,,,2500.0,,,,7.2,0.4,1025.2,1021.9,
182,2019-03-16 11:00,350,4,,10000,,0,,,,,,,,,,,,,8.5,1.3,1024.5,1021.2,
182,2019-03-16 12:00,320,6,,10000,,0,,,,,,,,,,,,,9.0,1.8,1024.0,1020.7,
182,2019-03-16 13:00,310,7,,10000,,0,,,,,,,,,,,,,9.2,1.2,1023.4,1020.1,
182,2019-03-16 14:00,310,5,,10000,,0,,,,,,,,,,,,,9.9,2.0,1021.8,1018.5,
182,2019-03-16 15:00,280,9,,10000,,0,,,,,,,,,,,,,10.6,3.1,1021.7,1018.4,
182,2019-03-16 16:00,280,12,,10000,,0,,,,,,,,,,,,,10.9,2.6,1021.6,1018.3,
182,2019-03-16 17:00,280,11,,10000,,0,,,,,,,,,,,,,11.1,3.8,1021.2,1017.9,
182,2019-03-16 18:00,270,10,,10000,,0,,,,,,,,,,,,,10.9,3.5,1021.1,1017.8,
182,2019-03-16 19:00,270,11,,10000,,0,,,,,,,,,,,,,9.6,2.6,1021.1,1017.8,
182,2019-03-16 20:00,230,16,,10000,,0,,,,,,,,,,,,,11.7,-4.7,1020.7,1017.4,
182,2019-03-16 21:00,230,17,,10000,,0,,,,,,,,,,,,,11.9,-3.5,1020.4,1017.2,
182,2019-03-16 22:00,230,17,,10000,,0,,,,,,,,,,,,,13.1,-3.5,1020.4,1017.2,
182,2019-03-16 23:00,250,16,,10000,,0,,,,,,,,,,,,,11.8,0.5,1021.0,1017.7,
182,2019-03-17 00:00,240,16,,10000,,0,,,,,,,,,,,,,12.0,1.3,1021.0,1017.8,
182,2019-03-17 01:00,250,16,,10000,,0,,,,,,,,,,,,,12.2,2.2,1020.7,1017.5,
182,2019-03-17 02:00,250,15,,10000,,0,,,,,,,,,,,,,12.5,3.1,1020.5,1017.3,
182,2019-03-17 03:00,270,10,,10000,,0,,,,,,,,,,,,,11.6,6.4,1021.6,1018.3,
182,2019-03-17 04:00,280,10,,10000,,0,,,,,,,,,,,,,11.7,7.5,1022.0,1018.7,
182,2019-03-17 05:00,280,8,,10000,,1,1.0,,,,6.0,,,,2000.0,,,,10.3,7.0,1022.5,1019.2,
182,2019-03-17 06:00,300,7,,10000,,4,4.0,,,,6.0,,,,2000.0,,,,10.3,7.0,1023.0,1019.7,
182,2019-03-17 07:00,220,4,,8000,10.0,3,3.0,,,,6.0,,,,2000.0,,,,8.4,6.1,1023.6,1020.3,
182,2019-03-17 08:00,230,4,,9000,10.0,0,,,,,,,,,,,,,9.4,7.0,1024.3,1021.0,
182,2019-03-17 09:00,320,4,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,10.8,5.8,1025.2,1021.9,
182,2019-03-17 10:00,320,4,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,11.0,5.2,1025.6,1022.3,
182,2019-03-17 11:00,30,3,,10000,,0,,,,,,,,,,,,,11.8,1.3,1026.1,1022.8,
182,2019-03-17 12:00,10,5,,10000,,0,,,,,,,,,,,,,11.6,0.6,1026.2,1022.9,
182,2019-03-17 13:00,10,4,,10000,,0,,,,,,,,,,,,,11.4,1.7,1026.0,1022.7,
182,2019-03-17 14:00,10,6,,10000,,0,,,,,,,,,,,,,11.8,1.0,1025.3,1022.0,
182,2019-03-17 15:00,360,5,,10000,,0,,,,,,,,,,,,,11.7,2.8,1024.6,1021.3,
182,2019-03-17 16:00,330,6,,10000,,0,,,,,,,,,,,,,12.0,3.7,1024.3,1021.0,
182,2019-03-17 17:00,330,4,,10000,,0,,,,,,,,,,,,,11.5,2.4,1024.3,1021.0,
182,2019-03-17 18:00,360,2,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,11.0,1.9,1024.3,1021.0,
182,2019-03-17 19:00,360,4,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,10.0,1.2,1024.5,1021.2,
182,2019-03-17 20:00,30,1,,10000,,0,,,,,,,,,,,,,9.2,2.4,1024.8,1021.5,
182,2019-03-17 21:00,180,6,,10000,,4,4.0,,,,0.0,,,,20000.0,,,,8.4,0.1,1024.8,1021.5,
182,2019-03-17 22:00,190,4,,10000,,4,4.0,,,,0.0,,,,20000.0,,,,7.4,0.5,1025.0,1021.7,
182,2019-03-17 23:00,160,2,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,7.8,0.3,1024.5,1021.2,
182,2019-03-18 00:00,180,4,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,7.0,0.3,1024.4,1021.1,
182,2019-03-18 01:00,170,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,6.9,-0.3,1024.1,1020.8,
182,2019-03-18 02:00,180,5,,10000,,3,3.0,,,,0.0,,,,20000.0,,,,6.5,-0.6,1023.8,1020.5,
182,2019-03-18 03:00,170,5,,10000,,4,4.0,,,,0.0,,,,20000.0,,,,6.5,-0.4,1023.2,1019.9,
182,2019-03-18 04:00,170,6,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,6.3,-0.3,1023.0,1019.7,
182,2019-03-18 05:00,160,4,,10000,,5,5.0,,,,0.0,,,,20000.0,,,,6.4,-0.4,1022.5,1019.2,
182,2019-03-18 06:00,160,5,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,6.2,-0.6,1022.3,1019.0,
182,2019-03-18 07:00,190,4,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,5.8,0.2,1022.4,1019.1,
182,2019-03-18 08:00,140,4,,10000,,6,6.0,,,,0.0,,,,20000.0,,,,9.1,2.0,1022.4,1019.1,
182,2019-03-18 09:00,70,2,,10000,,6,6.0,,,,0.0,,,,18000.0,,,,11.0,3.6,1022.6,1019.3,
182,2019-03-18 10:00,360,3,,10000,,6,6.0,,,,0.0,,,,18000.0,,,,12.1,4.2,1022.5,1019.2,
182,2019-03-18 11:00,10,3,,10000,,6,6.0,,,,0.0,,,,18000.0,,,,12.7,4.4,1022.0,1018.8,
182,2019-03-18 12:00,360,3,,10000,,6,6.0,,,,3.0,,,,15000.0,,,,12.6,4.7,1021.5,1018.3,
182,2019-03-18 13:00,360,2,,10000,,6,6.0,,,,3.0,,,,15000.0,,,,12.4,5.6,1020.4,1017.2,
182,2019-03-18 14:00,10,4,,10000,,6,1.0,6.0,,,6.0,3.0,,,3000.0,11000.0,,,12.5,5.8,1019.3,1016.1,
182,2019-03-18 15:00,260,1,,10000,,6,1.0,6.0,,,6.0,4.0,,,3000.0,8000.0,,,12.3,6.1,1018.8,1015.6,
182,2019-03-18 16:00,140,2,,10000,,6,1.0,6.0,,,6.0,4.0,,,3000.0,8000.0,,,12.7,6.7,1018.7,1015.5,
182,2019-03-18 17:00,180,9,,10000,60.0,6,6.0,,,,4.0,,,,8000.0,,,,11.6,6.8,1018.0,1014.8,0.0
182,2019-03-18 18:00,160,10,,10000,60.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,11.5,5.9,1017.7,1014.5,0.5
182,2019-03-18 19:00,160,10,,10000,60.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,11.1,5.5,1017.7,1014.5,0.0
182,2019-03-18 20:00,160,9,,10000,61.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,10.9,5.8,1018.1,1014.8,0.5
182,2019-03-18 21:00,150,9,,10000,61.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,10.4,5.6,1018.2,1014.9,0.5
182,2019-03-18 22:00,150,11,,10000,61.0,8,5.0,8.0,,,6.0,4.0,,,3000.0,8000.0,,,10.7,4.8,1017.7,1014.4,0.0
182,2019-03-18 23:00,90,5,,10000,21.0,8,4.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,11.0,5.5,1017.8,1014.5,0.0
182,2019-03-19 00:00,80,3,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,10.1,6.1,1017.5,1014.2,
182,2019-03-19 01:00,150,3,,10000,,8,4.0,8.0,,,6.0,4.0,,,3000.0,10000.0,,,10.2,6.2,1017.4,1014.1,
182,2019-03-19 02:00,190,2,,10000,,6,3.0,6.0,,,6.0,4.0,,,3000.0,10000.0,,,9.6,6.5,1017.0,1013.7,
182,2019-03-19 03:00,210,3,,10000,,6,4.0,6.0,,,6.0,3.0,,,3000.0,10000.0,,,9.1,6.3,1016.6,1013.3,
182,2019-03-19 04:00,230,5,,10000,,6,4.0,6.0,,,6.0,3.0,,,2000.0,12000.0,,,9.1,6.5,1016.6,1013.3,
182,2019-03-19 05:00,290,4,,10000,,4,4.0,,,,6.0,,,,2000.0,,,,9.8,6.7,1017.1,1013.8,
182,2019-03-19 06:00,220,5,,10000,,2,2.0,,,,6.0,,,,3000.0,,,,7.9,5.2,1017.5,1014.2,
182,2019-03-19 07:00,210,5,,10000,,0,,,,,,,,,,,,,7.1,4.8,1017.9,1014.6,
182,2019-03-19 08:00,210,5,,10000,,0,,,,,,,,,,,,,9.6,6.6,1018.9,1015.6,
182,2019-03-19 09:00,250,5,,10000,,0,,,,,,,,,,,,,11.6,5.3,1019.5,1016.3,
182,2019-03-19 10:00,290,5,,10000,,0,,,,,,,,,,,,,12.3,6.3,1020.0,1016.8,
182,2019-03-19 11:00,270,4,,10000,,0,,,,,,,,,,,,,12.7,6.7,1019.8,1016.6,
182,2019-03-19 12:00,280,4,,10000,,0,,,,,,,,,,,,,13.3,6.6,1019.7,1016.5,
182,2019-03-19 13:00,260,6,,10000,,0,,,,,,,,,,,,,13.9,7.1,1019.3,1016.1,
182,2019-03-19 14:00,280,6,,10000,,0,,,,,,,,,,,,,13.9,6.9,1019.1,1015.9,
182,2019-03-19 15:00,280,8,,10000,,0,,,,,,,,,,,,,13.4,8.1,1018.7,1015.5,
182,2019-03-19 16:00,270,9,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.3,8.9,1018.7,1015.5,
182,2019-03-19 17:00,270,5,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,13.0,8.6,1018.3,1015.1,
182,2019-03-19 18:00,270,4,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,12.4,7.4,1018.4,1015.2,
182,2019-03-19 19:00,270,4,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,11.3,6.7,1018.5,1015.3,
182,2019-03-19 20:00,220,2,,10000,,2,2.0,,,,0.0,,,,20000.0,,,,11.1,6.8,1019.0,1015.7,
182,2019-03-19 21:00,190,2,,9000,10.0,0,,,,,,,,,,,,,10.0,5.9,1019.1,1015.8,
182,2019-03-19 22:00,220,2,,8000,10.0,0,,,,,,,,,,,,,9.3,5.2,1019.2,1015.9,
