ÁöÁ¡,ÀÏ½Ã,Ç³Çâ(deg),Ç³¼Ó(KT),¼ø°£Ç³¼Ó(KT),½ÃÁ¤(m),ÀÏ±âÇö»ó,Àü¿î·®(1/8),1Ãþ ¿î·®(1/8),2Ãþ ¿î·®(1/8),3Ãþ ¿î·®(1/8),4Ãþ ¿î·®(1/8),1Ãþ ¿îÇü,2Ãþ ¿îÇü,3Ãþ ¿îÇü,4Ãþ ¿îÇü,1Ãþ ¿î°í(FT),2Ãþ ¿î°í(FT),3Ãþ ¿î°í(FT),4Ãþ ¿î°í(FT),±â¿Â(¡ÆC),ÀÌ½½Á¡¿Âµµ(¡ÆC),ÇØ¸é±â¾Ð(hPa),ÇöÁö±â¾Ð(hPa),°­¼ö·®(mm)
182,2019-01-06 03:00,340,7,,10000,,6,2,6,,,6,3,,,3000,12000,,,5.2,-2.1,1027.2,1023.9,
182,2019-01-06 04:00,10,6,,10000,,6,2,6,,,6,3,,,3000,12000,,,5,-.7,1027,1023.7,
182,2019-01-06 05:00,10,8,,10000,,6,2,6,,,6,3,,,3000,12000,,,4.6,-2.4,1027,1023.7,
182,2019-01-06 06:00,20,3,,10000,,7,3,7,,,6,3,,,3000,12000,,,4.5,-1.7,1027.6,1024.3,
182,2019-01-06 07:00,10,6,,10000,,7,3,7,,,6,3,,,3000,12000,,,4.7,-2.3,1027.7,1024.4,
182,2019-01-06 08:00,20,5,,10000,,5,5,,,,6,,,,3000,,,,4.7,-1.3,1028.1,1024.8,
182,2019-01-06 09:00,30,5,,10000,,5,5,,,,6,,,,3000,,,,5,-.9,1028.7,1025.4,
182,2019-01-06 10:00,360,6,,10000,,6,6,,,,6,,,,2500,,,,5.1,-.6,1029.2,1025.9,
182,2019-01-06 11:00,20,5,,10000,,5,5,,,,6,,,,2500,,,,5.7,-.1,1029.6,1026.3,
182,2019-01-06 12:00,340,5,,10000,,6,6,,,,6,,,,3000,,,,5.5,-.7,1029.5,1026.2,
182,2019-01-06 13:00,320,5,,10000,,4,4,,,,6,,,,3000,,,,5.6,-1.3,1028.2,1024.9,
182,2019-01-06 14:00,330,5,,10000,,4,4,,,,6,,,,3000,,,,5.7,-.6,1028,1024.7,
182,2019-01-06 15:00,310,5,,10000,,5,5,,,,6,,,,3000,,,,5.9,-1.1,1027.8,1024.5,
182,2019-01-06 16:00,340,7,,10000,,6,6,,,,6,,,,3000,,,,5.8,-1.1,1027.8,1024.5,
182,2019-01-06 17:00,340,7,,10000,,6,6,,,,6,,,,3000,,,,5.6,-.9,1028.5,1025.2,
182,2019-01-06 18:00,330,5,,10000,,5,5,,,,6,,,,3000,,,,5.5,-1.1,1028.2,1024.9,
182,2019-01-06 19:00,10,3,,10000,,6,3,6,,,6,0,,,3000,20000,,,5.4,-1.1,1028.5,1025.2,
182,2019-01-06 20:00,330,4,,10000,,6,4,6,,,6,0,,,3000,20000,,,5.5,-1.2,1029.2,1025.9,
182,2019-01-06 21:00,280,2,,10000,,4,4,,,,6,,,,3000,,,,4.2,-2,1029.2,1025.8,
182,2019-01-06 22:00,200,5,,10000,,6,4,6,,,6,0,,,3000,20000,,,3.8,-1.5,1030,1026.6,
182,2019-01-06 23:00,200,3,,10000,,6,4,6,,,6,0,,,3000,20000,,,3.4,-1.6,1029.3,1025.9,
182,2019-01-07 00:00,190,5,,10000,,5,3,5,,,6,0,,,3000,20000,,,3.2,-1.2,1029.2,1025.8,
182,2019-01-07 01:00,190,4,,10000,,3,3,,,,6,,,,3000,,,,2.8,-1.5,1029,1025.6,
182,2019-01-07 02:00,180,5,,10000,,3,3,,,,6,,,,3000,,,,2.2,-2.2,1028.9,1025.5,
182,2019-01-07 03:00,170,4,,10000,,2,2,,,,6,,,,3000,,,,2.7,-2,1028.7,1025.3,
182,2019-01-07 04:00,160,2,,10000,,4,4,,,,6,,,,3000,,,,2.9,-1.4,1028.7,1025.3,
182,2019-01-07 05:00,180,3,,10000,,4,4,,,,6,,,,3000,,,,3.1,-1.2,1028.8,1025.4,
182,2019-01-07 06:00,160,3,,10000,,6,6,,,,6,,,,3000,,,,2.5,-1,1029.2,1025.8,
182,2019-01-07 07:00,180,4,,10000,,6,6,,,,6,,,,3000,,,,2.7,-1.1,1029.4,1026,
182,2019-01-07 08:00,170,5,,10000,,6,6,,,,6,,,,3000,,,,3.2,-1,1029.4,1026,
182,2019-01-07 09:00,160,2,,10000,,4,4,,,,6,,,,3000,,,,4.9,-.5,1029.5,1026.2,
182,2019-01-07 10:00,10,5,,10000,,3,3,,,,6,,,,3000,,,,6.3,-1,1029.9,1026.6,
182,2019-01-07 11:00,20,4,,10000,,5,5,,,,6,,,,3000,,,,6.8,0,1029.7,1026.4,
182,2019-01-07 12:00,20,6,,10000,,5,5,,,,6,,,,3000,,,,6.1,-.8,1028.8,1025.5,
182,2019-01-07 13:00,360,4,,10000,,3,3,,,,6,,,,3000,,,,7.1,.3,1027.7,1024.4,
182,2019-01-07 14:00,40,5,,10000,,5,5,,,,6,,,,3000,,,,7.3,.3,1027.1,1023.8,
182,2019-01-07 15:00,20,3,,10000,,6,4,6,,,6,0,,,3000,18000,,,6.7,-.2,1027,1023.7,
182,2019-01-07 16:00,350,3,,10000,,6,5,6,,,6,0,,,3000,18000,,,7.1,.5,1027.3,1024,
182,2019-01-07 17:00,330,5,,10000,,7,5,7,,,6,0,,,3000,18000,,,6.8,.2,1027.3,1024,
182,2019-01-07 18:00,360,4,,10000,,7,4,7,,,6,0,,,3000,18000,,,6.7,.3,1027.2,1023.9,
182,2019-01-07 19:00,20,6,,7000,5,4,4,,,,6,,,,3000,,,,6.4,.2,1027.4,1024.1,
182,2019-01-07 20:00,360,5,,8000,5,6,4,6,,,6,3,,,3000,12000,,,6.4,.4,1027.4,1024.1,
182,2019-01-07 21:00,10,6,,9000,5,6,6,,,,6,,,,3000,,,,6.3,-.7,1027.5,1024.2,
182,2019-01-07 22:00,360,5,,9000,5,6,6,,,,6,,,,4000,,,,6.3,-.7,1027.9,1024.6,
182,2019-01-07 23:00,10,5,,10000,,7,7,,,,6,,,,3000,,,,6.3,-.5,1028,1024.7,
182,2019-01-08 00:00,360,6,,10000,,7,7,,,,6,,,,3000,,,,6.3,-1,1027.3,1024,
182,2019-01-08 01:00,30,6,,10000,,7,7,,,,6,,,,3000,,,,6.2,-.6,1027.1,1023.8,
182,2019-01-08 02:00,350,5,,10000,,7,7,,,,6,,,,3000,,,,6.4,.4,1027.6,1024.3,
182,2019-01-08 03:00,330,6,,10000,,7,7,,,,6,,,,3000,,,,6.4,.1,1027.8,1024.5,
182,2019-01-08 04:00,360,8,,10000,,7,7,,,,6,,,,2500,,,,6.5,.5,1027.7,1024.4,
182,2019-01-08 05:00,360,6,,10000,,7,7,,,,6,,,,3000,,,,6.5,.2,1027.7,1024.4,
182,2019-01-08 06:00,10,7,,10000,,7,5,7,,,6,3,,,3000,11000,,,6.5,.5,1028,1024.7,
182,2019-01-08 07:00,340,6,,10000,,7,5,7,,,6,3,,,3000,10000,,,6.5,-.1,1028,1024.7,
182,2019-01-08 08:00,350,6,,10000,,7,7,,,,6,,,,3000,,,,6.5,-.4,1027.9,1024.6,
182,2019-01-08 09:00,340,4,,10000,,7,7,,,,6,,,,3000,,,,6.7,.4,1028.2,1024.9,
182,2019-01-08 10:00,350,6,,10000,,7,7,,,,6,,,,3000,,,,7,.9,1028.6,1025.3,
182,2019-01-08 11:00,340,7,,10000,,7,7,,,,6,,,,3000,,,,6.9,1.4,1029.1,1025.8,
182,2019-01-08 12:00,330,7,,10000,,7,7,,,,6,,,,3000,,,,7.4,.7,1027.9,1024.6,
182,2019-01-08 13:00,330,8,,10000,,7,7,,,,6,,,,3000,,,,7.6,1.2,1027.3,1024,
182,2019-01-08 14:00,330,10,,10000,,7,7,,,,6,,,,3000,,,,7.7,1,1027.1,1023.8,
182,2019-01-08 15:00,330,11,,10000,,7,7,,,,6,,,,3000,,,,7.1,-.7,1027.3,1024,
182,2019-01-08 16:00,330,12,,10000,,7,7,,,,6,,,,3000,,,,7.1,-.6,1027.6,1024.3,
182,2019-01-08 17:00,330,13,27,10000,,7,7,,,,6,,,,3000,,,,6.8,-.7,1028.4,1025.1,
182,2019-01-08 18:00,330,13,,10000,,6,6,,,,6,,,,3000,,,,6.1,-1.9,1029.3,1026,
182,2019-01-08 19:00,330,13,,10000,,7,7,,,,6,,,,3000,,,,5.7,-1.6,1029.9,1026.6,
182,2019-01-08 20:00,340,10,,10000,,7,7,,,,6,,,,3500,,,,5.2,-1.6,1030.4,1027.1,
182,2019-01-08 21:00,360,11,,10000,,7,7,,,,6,,,,3500,,,,4.7,-2.8,1030.9,1027.5,
182,2019-01-08 22:00,350,11,,10000,,7,7,,,,6,,,,3500,,,,4.2,-3.5,1031.1,1027.7,
182,2019-01-08 23:00,340,12,,10000,,7,7,,,,6,,,,4000,,,,4.6,-3.7,1031.7,1028.3,
182,2019-01-09 00:00,350,13,,10000,,7,7,,,,6,,,,4000,,,,4.7,-3.4,1032.2,1028.8,
182,2019-01-09 01:00,350,12,,10000,,7,7,,,,6,,,,4000,,,,4.5,-3.2,1032.2,1028.8,
182,2019-01-09 02:00,340,12,,10000,,7,7,,,,6,,,,4000,,,,4.5,-3.4,1033,1029.6,
182,2019-01-09 03:00,360,11,,10000,,7,7,,,,6,,,,4000,,,,4,-3.9,1033,1029.6,
182,2019-01-09 04:00,350,10,,10000,,8,7,8,,,6,4,,,3500,12000,,,3.7,-3.9,1033.2,1029.8,
182,2019-01-09 05:00,20,9,,10000,,8,7,8,,,6,4,,,3500,12000,,,3.2,-4.6,1033.2,1029.8,
182,2019-01-09 06:00,30,9,,10000,,7,5,7,,,6,4,,,3000,12000,,,2.1,-5.4,1033.3,1029.9,
182,2019-01-09 07:00,40,8,,10000,,7,3,7,,,6,0,,,3000,20000,,,1.9,-5.3,1033,1029.6,
182,2019-01-09 08:00,60,8,,10000,,7,2,7,,,6,3,,,3000,15000,,,1.9,-7,1033.1,1029.7,
182,2019-01-09 09:00,60,8,,10000,,6,1,6,,,6,3,,,3000,15000,,,2.3,-6,1033.3,1029.9,
182,2019-01-09 10:00,80,9,,10000,,5,1,5,,,6,3,,,3000,15000,,,2.8,-6.2,1034,1030.6,
182,2019-01-09 11:00,100,7,,10000,,7,1,7,,,6,1,,,3000,16000,,,3.4,-5.6,1033.6,1030.2,
182,2019-01-09 12:00,70,6,,10000,,5,1,5,,,6,1,,,3000,16000,,,4.2,-4,1033.3,1029.9,
182,2019-01-09 13:00,70,10,,10000,,7,7,,,,3,,,,13000,,,,4.7,-4.1,1031.6,1028.2,
182,2019-01-09 14:00,70,8,,10000,,7,7,,,,3,,,,14000,,,,5.1,-4.5,1030.8,1027.5,
182,2019-01-09 15:00,70,8,,10000,,7,7,,,,3,,,,15000,,,,5.1,-3.4,1030.8,1027.5,
182,2019-01-09 16:00,70,7,,10000,,7,7,,,,0,,,,16000,,,,4.7,-3.6,1030.9,1027.5,
182,2019-01-09 17:00,90,6,,10000,,7,7,,,,0,,,,17000,,,,4.7,-3.8,1030.6,1027.2,
182,2019-01-09 18:00,110,5,,10000,,7,2,7,,,3,0,,,13000,18000,,,4.3,-4.5,1030.5,1027.1,
182,2019-01-09 19:00,90,3,,10000,,7,7,,,,0,,,,18000,,,,4.6,-3.8,1030.7,1027.3,
182,2019-01-09 20:00,160,5,,10000,,7,7,,,,0,,,,18000,,,,4.7,-3.2,1030.2,1026.8,
182,2019-01-09 21:00,160,3,,10000,,7,7,,,,0,,,,18000,,,,5.3,-2.6,1029.9,1026.6,
182,2019-01-09 22:00,170,3,,10000,,8,1,8,,,6,4,,,3000,12000,,,5.3,-2.4,1029.3,1026,
182,2019-01-09 23:00,150,4,,10000,,8,1,8,,,6,4,,,3000,12000,,,5.3,-1.8,1028.9,1025.6,
182,2019-01-10 00:00,150,3,,10000,,8,1,8,,,6,4,,,3000,12000,,,5.3,-2.2,1027.9,1024.6,
182,2019-01-10 01:00,180,5,,10000,,8,1,8,,,6,4,,,3000,10000,,,5.4,-2.3,1027.7,1024.4,
182,2019-01-10 02:00,200,3,,10000,,8,3,8,,,6,4,,,3000,10000,,,5.4,-1.2,1027.5,1024.2,
182,2019-01-10 03:00,200,4,,10000,,8,3,8,,,6,4,,,3500,10000,,,5.6,-.8,1027,1023.7,
182,2019-01-10 04:00,190,4,,10000,,8,6,8,,,6,4,,,3500,10000,,,5.7,.3,1027.1,1023.8,
182,2019-01-10 05:00,220,4,,10000,68,8,6,8,,,6,4,,,3000,10000,,,5.5,1.4,1026.8,1023.5,0
182,2019-01-10 06:00,320,5,,10000,23,8,6,8,,,6,4,,,3000,10000,,,6,-.1,1026.5,1023.2,0
182,2019-01-10 07:00,220,4,,10000,,8,6,8,,,6,4,,,3000,10000,,,4.7,1,1026,1022.7,
182,2019-01-10 08:00,240,5,,10000,,8,7,8,,,6,4,,,3000,10000,,,4.9,1.3,1026.8,1023.5,
182,2019-01-10 09:00,320,7,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.3,-1.3,1026.8,1023.5,
182,2019-01-10 10:00,310,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.4,-.1,1027.9,1024.6,
182,2019-01-10 11:00,320,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.2,.4,1027.7,1024.4,
182,2019-01-10 12:00,320,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.4,.1,1026.9,1023.6,
182,2019-01-10 13:00,310,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.4,.1,1026.3,1023,
182,2019-01-10 14:00,330,8,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.4,.7,1026.2,1022.9,
182,2019-01-10 15:00,330,10,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.5,.2,1026,1022.7,
182,2019-01-10 16:00,330,8,,10000,,8,5,8,,,6,4,,,3000,8000,,,6.8,.3,1025.9,1022.6,
182,2019-01-10 17:00,320,8,,10000,,8,5,8,,,6,4,,,3000,8000,,,7,-.3,1026.4,1023.1,
182,2019-01-10 18:00,340,7,,10000,,8,5,8,,,6,4,,,3000,8000,,,7.1,.2,1026.6,1023.3,
182,2019-01-10 19:00,330,8,,10000,,8,5,8,,,6,4,,,3000,8000,,,7.2,-.5,1026.9,1023.6,
182,2019-01-10 20:00,330,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,7.4,.5,1026.5,1023.2,
182,2019-01-10 21:00,330,6,,10000,,8,5,8,,,6,4,,,3000,8000,,,7.4,1.6,1026.5,1023.2,
182,2019-01-10 22:00,350,8,,10000,,8,5,8,,,6,4,,,3000,12000,,,7.4,1.7,1026.5,1023.2,
182,2019-01-10 23:00,350,7,,10000,,8,5,8,,,6,4,,,3000,12000,,,7.2,1.5,1026.6,1023.3,
182,2019-01-11 00:00,10,6,,10000,,8,6,8,,,6,4,,,3000,12000,,,7,1.1,1026.4,1023.1,
182,2019-01-11 01:00,360,6,,10000,,8,6,8,,,6,4,,,2500,12000,,,6.8,1.2,1026.1,1022.8,
182,2019-01-11 02:00,20,4,,10000,,7,5,7,,,6,0,,,2500,20000,,,6.6,.8,1026,1022.7,
182,2019-01-11 03:00,330,3,,10000,,7,6,7,,,6,0,,,2500,20000,,,6.4,.6,1026.6,1023.3,
182,2019-01-11 04:00,10,5,,10000,,7,6,7,,,6,0,,,2500,20000,,,6.5,.9,1025.6,1022.3,
182,2019-01-11 05:00,360,5,,10000,,7,6,7,,,6,0,,,2500,20000,,,6.4,-.2,1025.8,1022.5,
182,2019-01-11 06:00,360,5,,10000,,7,6,7,,,6,0,,,3000,16000,,,6.3,0,1025.8,1022.5,
182,2019-01-11 07:00,360,4,,10000,,8,6,8,,,6,4,,,2500,12000,,,6.3,.9,1026.3,1023,
182,2019-01-11 08:00,360,7,,8000,5,8,6,8,,,6,4,,,2500,12000,,,5.6,.4,1026.7,1023.4,
182,2019-01-11 09:00,350,5,,6000,5,8,6,8,,,6,4,,,2500,12000,,,5.8,-.3,1026.4,1023.1,
182,2019-01-11 10:00,10,5,,6000,5,8,6,8,,,6,4,,,2500,12000,,,6,.2,1026.7,1023.4,
182,2019-01-11 11:00,290,2,,6000,5,6,3,6,,,6,4,,,2500,12000,,,6.5,.6,1026.7,1023.4,
182,2019-01-11 12:00,310,3,,7000,5,7,3,7,,,6,4,,,2500,12000,,,7,.8,1025.6,1022.3,
182,2019-01-11 13:00,10,2,,7000,5,6,5,6,,,3,0,,,9000,20000,,,7.4,.7,1023.8,1020.5,
182,2019-01-11 14:00,40,5,,7000,5,6,5,6,,,3,0,,,9000,20000,,,7.5,1.1,1022.8,1019.5,
182,2019-01-11 15:00,70,6,,9000,5,8,5,8,,,6,4,,,3500,12000,,,8.4,1.9,1022.6,1019.3,
182,2019-01-11 16:00,80,8,,8000,5,8,5,8,,,6,4,,,3000,12000,,,8.4,2.1,1022.5,1019.2,
182,2019-01-11 17:00,90,12,,10000,,7,5,7,,,6,3,,,3000,10000,,,8.8,2.6,1021.7,1018.4,
182,2019-01-11 18:00,90,9,,10000,,7,5,7,,,6,3,,,3000,10000,,,8.9,2.9,1022.4,1019.1,
182,2019-01-11 19:00,100,7,,10000,,8,5,8,,,6,4,,,3000,10000,,,9,2.9,1022.2,1018.9,
182,2019-01-11 20:00,100,7,,8000,61,8,5,8,,,6,4,,,3000,10000,,,8.6,4.6,1021.7,1018.4,0
182,2019-01-11 21:00,120,5,,9000,61,8,2,5,8,,7,6,4,,1200,2500,9000,,8.7,4.6,1022.6,1019.3,0
182,2019-01-11 22:00,110,6,,8000,60,8,2,5,8,,7,6,4,,1200,2500,9000,,8.1,5.2,1021.8,1018.5,.5
182,2019-01-11 23:00,100,7,,9000,61,8,2,5,8,,7,6,4,,1200,2500,9000,,8.1,5.5,1020.9,1017.6,0
182,2019-01-12 00:00,90,4,,6000,61,8,2,5,8,,7,6,4,,1200,2500,9000,,8.1,5.9,1020.6,1017.3,.5
182,2019-01-12 01:00,100,3,,6000,61,8,2,6,8,,7,6,5,,1200,3000,8000,,8,6.1,1020.9,1017.6,1
182,2019-01-12 02:00,210,2,,6000,61,8,2,6,8,,7,6,5,,1200,3000,8000,,7.7,6.3,1020.6,1017.3,.5
182,2019-01-12 03:00,290,3,,6000,61,8,2,6,8,,7,6,5,,1200,2500,8000,,7.8,6.5,1020.4,1017.1,.5
182,2019-01-12 04:00,360,7,,8000,61,8,2,6,8,,7,6,5,,1200,2500,8000,,8.3,6.3,1020.4,1017.1,0
182,2019-01-12 05:00,30,5,,7000,10,8,2,6,8,,7,6,4,,1100,2500,9000,,8.2,6,1020.1,1016.8,0
182,2019-01-12 06:00,360,6,,8000,10,8,2,5,8,,7,6,4,,1100,2500,9000,,8.4,6.1,1020.6,1017.3,
182,2019-01-12 07:00,360,7,,5000,60,8,2,5,8,,7,6,5,,1000,2000,8000,,8.3,6.6,1021.3,1018,0
182,2019-01-12 08:00,340,9,,8000,60,8,2,6,8,,7,6,4,,1000,2500,9000,,8.1,6.3,1022.2,1018.9,0
182,2019-01-12 09:00,330,6,,8000,60,8,2,6,8,,7,6,4,,1000,2500,9000,,8.1,5.3,1022.9,1019.6,.5
182,2019-01-12 10:00,340,4,,8000,60,8,2,6,8,,7,6,4,,1000,2500,9000,,8,5,1023,1019.7,0
182,2019-01-12 11:00,330,4,,10000,21,7,5,7,,,6,3,,,3000,12000,,,8,4.8,1023.1,1019.8,.5
182,2019-01-12 12:00,350,4,,10000,,7,5,7,,,6,3,,,3000,12000,,,8.6,4.1,1022.7,1019.4,
182,2019-01-12 13:00,340,4,,10000,,3,3,,,,6,,,,3000,,,,8.8,3.1,1021.9,1018.6,
182,2019-01-12 14:00,360,4,,10000,,3,3,,,,6,,,,3000,,,,8.8,2.6,1021.7,1018.4,
182,2019-01-12 15:00,330,7,,10000,,0,,,,,,,,,,,,,9.1,1,1021.7,1018.4,
182,2019-01-12 16:00,320,5,,10000,,0,,,,,,,,,,,,,9.3,0,1021.9,1018.6,
182,2019-01-12 17:00,340,4,,10000,,2,2,,,,0,,,,20000,,,,9.3,0,1022.4,1019.1,
182,2019-01-12 18:00,350,6,,7000,5,4,4,,,,0,,,,20000,,,,9.2,.2,1023.2,1019.9,
182,2019-01-12 19:00,360,6,,7000,5,6,3,6,,,6,0,,,4000,20000,,,9,1.5,1023.5,1020.2,
182,2019-01-12 20:00,10,7,,8000,5,6,6,,,,6,,,,4000,,,,9.1,.8,1024.2,1020.9,
182,2019-01-12 21:00,20,6,,8000,5,7,7,,,,6,,,,4000,,,,9,.6,1024.2,1020.9,
182,2019-01-12 22:00,10,2,,10000,,5,5,,,,6,,,,4000,,,,8.5,.4,1024.4,1021.1,
182,2019-01-12 23:00,360,5,,10000,,2,2,,,,6,,,,4000,,,,8.3,1.6,1024.3,1021,
182,2019-01-13 00:00,360,6,,10000,,2,2,,,,6,,,,4000,,,,8,2.4,1023.9,1020.6,
182,2019-01-13 01:00,10,6,,10000,,0,,,,,,,,,,,,,8,1.5,1024,1020.7,
182,2019-01-13 02:00,10,8,,10000,,0,,,,,,,,,,,,,8.1,1.7,1024.5,1021.2,
182,2019-01-13 03:00,10,8,,10000,,2,2,,,,6,,,,3000,,,,7.9,1.9,1024.6,1021.3,
182,2019-01-13 04:00,360,7,,10000,,4,4,,,,6,,,,4000,,,,8.1,2.3,1024.4,1021.1,
182,2019-01-13 05:00,360,6,,10000,,7,7,,,,6,,,,5000,,,,7.9,2.5,1024,1020.7,
182,2019-01-13 06:00,360,7,,10000,,6,6,,,,6,,,,4500,,,,7.9,2.1,1024.6,1021.3,
182,2019-01-13 07:00,360,5,,10000,,5,5,,,,6,,,,4500,,,,7.8,.6,1025.1,1021.8,
182,2019-01-13 08:00,10,7,,10000,,7,7,,,,6,,,,2500,,,,7.8,2.2,1025.2,1021.9,
182,2019-01-13 09:00,360,10,,10000,,7,7,,,,6,,,,4000,,,,7.6,.9,1025.4,1022.1,
182,2019-01-13 10:00,360,8,,10000,,6,6,,,,6,,,,4000,,,,7.7,1.1,1025.8,1022.5,
182,2019-01-13 11:00,360,5,,10000,,7,7,,,,6,,,,3000,,,,7.7,1.6,1026,1022.7,
182,2019-01-13 12:00,360,6,,9000,5,7,7,,,,6,,,,2500,,,,7.9,1.4,1025.5,1022.2,
182,2019-01-13 13:00,290,4,,9000,5,7,7,,,,6,,,,2500,,,,8.3,1.8,1024.9,1021.6,
182,2019-01-13 14:00,320,7,,9000,5,6,6,,,,6,,,,3000,,,,8.1,.9,1024.7,1021.4,
182,2019-01-13 15:00,320,8,,10000,,4,4,,,,6,,,,3000,,,,8.1,.5,1024.8,1021.5,
182,2019-01-13 16:00,330,8,,10000,,3,3,,,,6,,,,3000,,,,7.9,.4,1024.8,1021.5,
182,2019-01-13 17:00,340,7,,10000,,3,3,,,,6,,,,3000,,,,7.7,.4,1025,1021.7,
182,2019-01-13 18:00,330,7,,10000,,4,4,,,,6,,,,3000,,,,7.4,.2,1025.5,1022.2,
182,2019-01-13 19:00,340,6,,9000,5,6,6,,,,6,,,,3000,,,,7.4,1,1025.9,1022.6,
182,2019-01-13 20:00,350,5,,9000,5,5,5,,,,6,,,,3000,,,,7.1,.5,1026.1,1022.8,
182,2019-01-13 21:00,360,6,,8000,5,5,5,,,,6,,,,3000,,,,6.9,.1,1026.1,1022.8,
182,2019-01-13 22:00,340,4,,7000,5,5,5,,,,6,,,,2500,,,,6.5,.9,1026.2,1022.9,
182,2019-01-13 23:00,350,4,,7000,5,4,4,,,,6,,,,2500,,,,6.3,.5,1026.1,1022.8,
182,2019-01-14 00:00,350,3,,7000,5,3,3,,,,6,,,,2500,,,,6.4,.2,1026.1,1022.8,
182,2019-01-14 01:00,350,5,,7000,5,3,3,,,,6,,,,2500,,,,6.5,.7,1025.9,1022.6,
182,2019-01-14 02:00,340,2,,7000,5,3,3,,,,6,,,,2500,,,,6.1,.3,1026.3,1023,
182,2019-01-14 03:00,30,3,,7000,5,4,4,,,,6,,,,2500,,,,6.1,.1,1026.3,1023,
182,2019-01-14 04:00,350,3,,6000,5,4,4,,,,6,,,,2500,,,,6.2,.4,1026.1,1022.8,
182,2019-01-14 05:00,30,5,,6000,5,6,6,,,,6,,,,2500,,,,6.5,1,1025.8,1022.5,
182,2019-01-14 06:00,20,5,,6000,5,4,4,,,,6,,,,2500,,,,6.3,.3,1025.9,1022.6,
182,2019-01-14 07:00,350,2,,5000,5,6,6,,,,6,,,,2500,,,,6.3,1,1026.4,1023.1,
182,2019-01-14 08:00,0,0,,5000,5,6,6,,,,6,,,,2500,,,,5.4,.7,1027.2,1023.9,
182,2019-01-14 09:00,150,4,,5000,5,5,5,,,,6,,,,2500,,,,6.3,.8,1026.9,1023.6,
182,2019-01-14 10:00,100,4,,5000,5,4,4,,,,6,,,,3000,,,,7.5,.7,1026.6,1023.3,
182,2019-01-14 11:00,10,5,,5000,5,4,4,,,,6,,,,2500,,,,7.4,1.7,1027.1,1023.8,
182,2019-01-14 12:00,360,5,,6000,5,2,2,,,,6,,,,2500,,,,7.8,1.1,1026.3,1023,
182,2019-01-14 13:00,310,6,,6000,5,4,4,,,,6,,,,2500,,,,8.4,2.1,1025.7,1022.4,
182,2019-01-14 14:00,340,5,,6000,5,3,3,,,,6,,,,2500,,,,8.1,1,1024.9,1021.6,
182,2019-01-14 15:00,310,6,,6000,5,3,3,,,,6,,,,3000,,,,8.2,.9,1025.1,1021.8,
182,2019-01-14 16:00,300,4,,5000,5,7,3,7,,,6,0,,,3000,18000,,,8.1,.8,1025.2,1021.9,
182,2019-01-14 17:00,330,3,,4000,5,7,3,7,,,6,0,,,3000,18000,,,7.7,.8,1024.7,1021.4,
182,2019-01-14 18:00,220,2,,4000,5,6,2,6,,,6,0,,,3000,18000,,,6.7,.4,1024.7,1021.4,
182,2019-01-14 19:00,210,5,,4000,5,6,2,6,,,6,0,,,3000,18000,,,5.3,.7,1025.2,1021.9,
182,2019-01-14 20:00,200,5,,3500,5,5,1,5,,,6,0,,,3000,18000,,,4.8,.3,1025.3,1022,
182,2019-01-14 21:00,190,5,,4000,5,5,1,5,,,6,3,,,2500,15000,,,5.7,.7,1025.2,1021.9,
182,2019-01-14 22:00,210,5,,6000,5,6,1,6,,,6,3,,,2500,13000,,,5.7,.5,1025,1021.7,
182,2019-01-14 23:00,200,4,,6000,5,6,3,6,,,6,3,,,2500,13000,,,5.5,.5,1024.8,1021.5,
182,2019-01-15 00:00,200,4,,6000,5,5,5,,,,6,,,,3000,,,,5.4,.5,1024.9,1021.6,
182,2019-01-15 01:00,210,4,,6000,5,5,5,,,,6,,,,3000,,,,5,.6,1024.1,1020.8,
182,2019-01-15 02:00,210,6,,6000,5,5,5,,,,6,,,,3000,,,,4.5,.4,1024.7,1021.4,
182,2019-01-15 03:00,220,7,,6000,5,5,5,,,,6,,,,3000,,,,4.6,.6,1024.9,1021.6,
182,2019-01-15 04:00,210,6,,6000,5,5,5,,,,6,,,,3000,,,,5.2,1,1024.7,1021.4,
182,2019-01-15 05:00,230,3,,6000,5,5,3,5,,,6,3,,,3000,15000,,,5.4,.7,1024.2,1020.9,
182,2019-01-15 06:00,290,5,,7000,5,7,4,7,,,6,3,,,3000,13000,,,7.1,.1,1023.9,1020.6,
182,2019-01-15 07:00,230,5,,6000,5,6,4,6,,,6,3,,,3000,13000,,,5.3,.2,1024.2,1020.9,
182,2019-01-15 08:00,260,6,,6000,5,7,5,7,,,6,3,,,3000,13000,,,6.4,-.1,1024.6,1021.3,
182,2019-01-15 09:00,240,5,,5000,5,7,5,7,,,6,4,,,3500,10000,,,7.3,.3,1024.4,1021.1,
182,2019-01-15 10:00,320,8,,5000,5,7,4,7,,,6,4,,,3500,10000,,,8.3,.7,1024.9,1021.6,
